Listing_num,Address,City,House_type,Price,Estimated_price,Estimated_on,Bedroom_num,Washroom_num,Parking_num,Tax,Maintenance,Building_age,Size,Listed_on,Updated_on,Rental_estimate,Rental_yield,Major_intersection,Property_style,Exposure,Description
C4886507,Unit 907 - 30 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,549000.0,572339.0,2020-08-26,1,1,1, 2033,605.0,hydro,-,2020-08-26,2020-08-26,2301.0,2.91%,Yonge & Bloor,Apartment,N,"One Parking Space Included. New Appliances! Brand New Floor! Quiet, Bright & Spacious Layout Approx. 595 Sf. Open Kitchen With Windows. Super Location!! Steps To Yonge & Bloor Subway Station (Line1 Yonge Line And Line 2 Bloor Line) Extreme Convenience With Boutique Shops And Famous Restaurants Are Steps Away.
Brand New Appliances (Fridge, Stove, Dishwasher, B/I Microwave) And Stacked Washer And Dryer, All Existing Light Fixtures & Window Coverings. Jacuzzi In Bathtub."
C4831189,Unit 609 - 35 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,699000.0,714724.0,,1+1,1,1, 2489,477.0,"water,heat",6-10,2020-07-15,2020-09-11,2573.0,2.91%,Yonge/Bloor,Apartment,N,"Prestigious Building In Iconic Yonge & Bloor Yorkville Location* Extremely Functional Layout Practical 1+Den Suite 589 Sq Ft Plus 30 Sq Ft Balcony, Den Can Be Used As Second Bedroom * Semi Ensuite Bath * 24 Hr Concierge * Gym, Indoor Pool, Whirlpool, Billiards Rm, Outdoor Terrace, Guest Suites * Steps To Luxury Shops & Dining, U Of T, Major Hospitals, 2 Subway Lines * Includes One Parking Spot On Level P1 Close To Entrance.
Stainless Steel Fridge, Stove, B/I Microwave With Exhaust, B/I Dishwasher, Washer & Dryer, All Elfs, All Existing Window Coverings."
C4894527,Unit 4901 - 197 Yonge St,Church-Yonge Corridor - Toronto,Condo Apt,659000.0,629516.0,2020-09-02,1,1,0,,381.0,0-5,500-599 feet²,2020-09-01,2020-09-01,2059.0,2.96%,Queen And Yonge,Apartment,E,"Simply Gorgeous With Stunning Views! This Beautiful One Bedroom At The Renowned Massey Tower Features 557 Sq.Ft, Generous Size Bedroom With Floor To Ceiling Window & A Large Closet. Lots Of Upgrades Including Engineered Hardwood Floors Throughout, Smooth Ceiling & Upgraded Tiles. Modern Kitchen With Upgraded Cabinets, Built In Appliances And A Huge Pantry. One Of The Best & Brightest One Bedroom Layout In The Building. Move In Ready!
All Elfs, Blinds, Fridge, Stove, Built-In Dishwasher, Microwave, Washer And Dryer. Seller Is Willing To Sell The Furniture At A Mutually Agreed Upon If Buyer Is Interested."
C4884546,Unit 3707 - 50 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,1098000.0,1090284.0,2020-08-25,2+1,2,1, 4525,626.0,"water,heat",-,2020-08-25,2020-08-25,3800.0,2.82%,Bloor / Yonge,Apartment,W,"Casa 3 By Cresford, Lobby Furnished By Hermes. Most Demanded Location In The City. Prime Real Estate On Charles Street. Steps To Bloor St. Shopping. Walking Distance To U Of T And Yonge&Bloor Subway Line. An Exclusive Opportunity To Own This Big 2+1 Unit. Soaring 20 Ft Lobby. State Of The Art, Hotel-Inspired Amenities, Spa, Including An Outdoor Infinity Pool, Fully-Equipped Gym,& 24 Hr Concierge. Incredible, Wrap-Around Balcony.
Fridge, Dishwasher, Hood Fan, S/S Range , Microwave, Washer And Dryer, Security System, Floor-To-Ceiling Windows, All Elfs."
C4884547,Unit 531 - 155 Dalhousie St,Church-Yonge Corridor - Toronto,Condo Apt,669000.0,669873.0,2020-08-31,1,1,1, 2373,554.0,water,16-30,2020-08-25,2020-08-31,2517.0,2.89%,Dundas And Church,Loft,E,"Authentic Loft Living In The Heart Of The City! Spacious Suite With Soaring 12' Ceilings Featuring: Upgraded Kitchen Cabinets, Concrete Floors, New Lighting System, Exposed Ductwork And Automatic Rechargeable Blind System. State Of Art Amenities: Gym, Sauna, Saltwater Pool, Games Room, Yoga Room, Basketball Court, Party Room, Rooftop Terrace With Barbecues. Steps Away From Subway & Streetcar, Universities And Financial District. Parking Included.
Fridge, Stove, Dishwasher, Hood Vent, Washer & Dryer, Electrical Blinds. 24 Hours Concierge, Guest Suites And More."
C4888089,Unit 420 - 60 Colborne St,Church-Yonge Corridor - Toronto,Condo Apt,499000.0,539168.0,2020-09-08,1+1,1,0, 2456,481.0,heat,0-5,2020-08-27,2020-09-08,2117.0,2.9%,King St E / Church St,Apartment,N,"Newer Luxury 1 Bed+Den By Freed Developments. 549 Sq Ft Unit + 91 Sqft Balcony & Flr To Ceiling Windows. Loft Feeling W/ 8'8"" Concrete Ceilings. High-End Finishes. Fully Integrated Ss App, Corian Countertops, Glass Backsplash & Engineered Hardwd Flr. 24-Hr Concierge, Guest Suites, Raised Glass Rooftop Infinity Pool, Gym & Outdoor Lounge Area. Financial District. Steps To King Subway, Eaton Center, Fantastic Restaurants & Cafes, St. Lawrence Mkt.
George Brown, Ryerson & U Of T. A Block From Everything. Exactly Where You Want To Be In King East. Downtown Living@Its Best. Includes: Ss Fridge, Ss Stove, Ss Dw, Hood Range, All Elf's, Microwave & 2 Free-Standing White Cabinets."
C4882722,Unit 1303 - 33 Lombard St,Church-Yonge Corridor - Toronto,Condo Apt,499000.0,559601.0,,1,1,1, 2300,512.0,"water,heat",11-15,2020-08-23,2020-09-11,2186.0,2.89%,Church/Adelaide,Apartment,NW,"Corner Unit! 9' Ceilings, Floor To Ceiling Windows, Bright, Spacious, Large Balcony W/Wooden Deck On. Spacious Living/Dining, Near St Lawrence Market, King/Bay, Laminate Floor Throu'out. One Parking Included. A Perfect Pied-A-Terre In The Centre Of It All.
Fridge, Stove, Dishwasher, Stack Washer/Dryer, Upgraded Window Blinds, All Electrical Light Fixtures, One Parking."
C4884881,Unit 1810 - 85 Bloor St E,Church-Yonge Corridor - Toronto,Condo Apt,739900.0,762090.0,2020-09-08,2,2,1, 3298,840.0,"water,hydro,heat",6-10,2020-08-25,2020-09-08,3075.0,2.79%,Yonge/Bloor,Apartment,SE,"The Ultimate Cosmopolitan Address Awaits At, 85 Bloor Street E. Perfectly Appointed, Beautiful 2 Bed Corner Suite Captures Incredible Light & Fabulous S/E City Vistas From The 18th Flr. 900 Sq Ft Of Well Laid Out, Bright, Welcoming Space, Split Bed Flr Plan, Wrap Around Windows (Lrg Window In The Galley Kitchen), 9' Ceilings, 2 Full Baths, Balcony, Plenty Of Storage, Locker & Parking.It Is Sure To Check Every Box!Located At The Heart Of To, Yonge & Bloor.
This Coveted Address Offers Access To The Best The City Offers: World Class Dining, 5-Star Shopping, Art Galleries, Museums, Theatres, Uoft, Ryerson, Yonge/Bloor Subway, Path System & Quick Commute To Finance/Ent. & Hospital District."
C4890309,Unit 1201 - 85 Wood St,Church-Yonge Corridor - Toronto,Condo Apt,599000.0,616574.0,2020-09-11,1+1,1,0, 2415,364.0,heat,0-5,2020-08-28,2020-09-11,2125.0,2.78%,Carlton/Church,Apartment,S,"Attention Investors!! 1Year Luxury Condo Built By Centrecourt 1+1 Located At Church/Carlton,Equipped Modern Kitchen,Huge Den With Slide Door Can Be Used For 2th Bedroom. Large Balcony. Floor To Ceiling Windows With Lots Of Sunlight. 24/7 Concierge, 6500Sf Fitness Gym. Rooftop Patio.Steps To Subway , Ttc, Loblaws, Shops & Lots Of Restaurants. Walking Distance To U Of T & Ryerson University.Sick Kid Hospital, Eaton Center & All Other Amenities.
Integrated Fridge And Dishwasher. Ss Stove And Microwave. Stacked Washer/Dryer. All Lighting -Customized Roller Blinds"
C4860456,Unit 1011 - 45 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,705000.0,711145.0,2020-08-28,1+1,2,0, 2603,352.0,"water,heat",-,2020-08-07,2020-08-27,2483.0,2.97%,Yonge/Bloor,Apartment,E,"Award Winning Luxury Upscale Chaz Yorkville Condo! In The Heart Of Downtown. 9Ft Ceiling, Sun-Kissing Unit W/Se View! Best Floor Plan Of The Building; Spacious One Bedroom With Large Walk-In Closet+Study Room. 2 Washrooms *Amazing 5 Stars Amenities: Chaz Club, Computer Game Room, Bbq Terr., Fitness, Guest Suite, Zip Car.. 2Mins Walk To Yonge/Bloor Subway, Close To U Of T & Ryerson. Mins. To Restaurants, Bar, Cafe, Library & Upscale Shopping. See & Buy!
Built-In Glass-Top Stove, Stainless Steel Built-In Oven, Stainless Steel Range-Hood, Built-In Fridge And Dishwasher, Washer & Dryer, All Existing Electrical Light Fixtures And All Existing Window Coverings."
C4899108,Unit 2009 - 197 Yonge St,Church-Yonge Corridor - Toronto,Condo Apt,980000.0,987771.0,2020-09-05,3,2,1,,814.0,heat,0-5,2020-09-04,2020-09-05,3417.0,2.91%,Yonge & Queen,Apartment,SW,":Stunning 3 Bed 2 Bath Corner Unit W/ 9Ft Ceilings, Wrap Around Balconies & In The Centre Of Everything. Just Steps Away From Queen Subway, Eaton Centre, Dundas Square, Nathan Phillips Square, Live Theatre, Cineplex, & Much More! The Lobby Is A Beautifully Restored 1905 Bank Building W/ 2 Concierges & A Porter. When Complete The Amenities Will Include A Fitness Centre, Steam Room, Rain Room, Sauna, Juice Bar, Cocktail Lounge, Piano Bar & Terrace.
Refrigerator, Dishwasher, Washer, Dryer, Stove, B/I Dishwasher, Range Hood, All Elfs, All Window Coverings"
C4866005,Unit 1614 - 197 Yonge St,Church-Yonge Corridor - Toronto,Condo Apt,705000.0,704017.0,2020-09-10,1+1,1,0,,417.0,-,600-699 feet²,2020-08-11,2020-09-09,2260.0,2.91%,Yonge St/Queen St,Apartment,N,"Just Move In & Enjoy! 1 Bedroom + Den At The Renowned Massey Tower! 610 Sq Ft! North View. Next To Queen Subway Station, Eaton Centre, Ryerson University & St Michael Hospital! Walking Distance To University Of Toronto, Financial & Entertainment District. Minutes To Every Amenity In The Area!
Fridge, Built-In Oven & Cooktop, Microwave, Built-In Dishwasher, Washer & Dryer."
C4806840,Unit 3211 - 45 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,749000.0,759706.0,2020-07-25,1+1,2,0, 2665,389.0,"water,heat",-,2020-06-25,2020-07-25,2650.0,2.96%,Yonge /Charles,Apartment,E,"Amazing Luxurious Condo Bright & Spacious , One Bedroom + Study ,2 Washrooms, . Unit In The Heart Of Downtown. East View .Glass Tower Chaz Yorkville ,9Ft Ceiling ,Unit ,Bright Living/Dining Room Walk-Out To , Balcony Chaz Club,Computer Gamers Area, Fitness, Pet Spa .And Ultra High End Finishes By Walking Distance And Closeto Subway & Yorkville , Bay St.& University Of T &Ttc At Your Door.(One Bedroom+Study 580Sqft+Balcony 123Sqft =703Sqft)
Fridge, Stove Top, Microwave, B/I Dishwasher, B/I Oven, Washer & Dryer, All Elfs."
C4840563,Unit 1906 - 45 Carlton St,Church-Yonge Corridor - Toronto,Condo Apt,849900.0,869964.0,2020-09-10,2+1,2,1, 3142,946.0,"water,hydro,heat",-,2020-07-22,2020-09-10,3425.0,2.77%,Yonge & Carlton,Apartment,N,"Excellent Opportunity For End User Or Investor At At The Lexington Condos!! Bright And Spacious 1300 Sq.Ft. Unit In Prime Location Close To Ttc, College Subway Station, Hospitals, Ryerson University. Most Sought After Layout With Good Sized 2 Bedrooms, Extra Large Solarium, And Huge Open Concept Living/Dining, At Only $654/Sq.Ft. Including 1 Parking Spot !!! Well Managed Building With Onsite Property Management & 24 Hr Concierge Security!
Maintenance Fee Includes Hydro, Heating, Ac. Excellent Building Amenities Include Gym, Indoor Pool, Billiards Room, Roof Top Terrace, Bbq, Indoor Running Track, Sauna, Squash Room, Library & Party Room."
C4903955,Unit 807 - 85 Wood St,Church-Yonge Corridor - Toronto,Condo Apt,630000.0,626726.0,2020-09-09,1+1,1,0, 2339,354.0,heat,0-5,2020-09-08,2020-09-09,2125.0,2.77%,Church/Carlton,Apartment,W,"**Large 1+ Den Unit In Luxury Axis Condo** Den With Sliding Doors Can Be Used As A Second Bedroom! 1 Year Old Luxury Condo With Modern Kitchen, Practical Layout, Large Balcony, 9 Ft Ceiling. Lots Of Amenities! Well Equipped Gym, Concierge, Party Room, Business Centre With Wifi, Media Room, Guest Suites, Rooftop Deck Etc. Unbeatable Location, Steps To Ttc, Ryerson, Loblaws, Maple Leaf Garden, Eaton Centre, U Of T
B/I Fridge, Oven, Cooktop, Dishwasher. Microwave. Stacked Washer And Dryer. Free Rogers Hi Speed Internet Included Until November 23, 2021. Offers Anytime."
C4886803,Unit 3206 - 197 Yonge St,Church-Yonge Corridor - Toronto,Condo Apt,668000.0,637520.0,2020-08-31,1,1,0,,395.0,heat,-,2020-08-26,2020-08-31,2059.0,2.9%,Yonge/Queen,Apartment,S,"* Luxury One Bedroom Condo * Best Location In Downtown Toronto * Approx 580 Sq Ft * Steps To Eaton Centre, Ttc Subway Station, Dundas Square, Ryerson University, St. Michaels Hospital, Financial & Entertainment District, U Of T, Shops, Restaurants & More *
Fridge, Stove, Microwave, Dishwasher, Washer, Dryer, All Existing Light Fixtures & Window Coverings."
C4896395,Unit 702 - 365 Church St,Church-Yonge Corridor - Toronto,Condo Apt,549000.0,564524.0,2020-09-12,1,1,0, 1841,359.0,"water,heat",0-5,2020-09-01,2020-09-11,1933.0,2.77%,Church/Carlton,Apartment,W,"Stunning 1 Bedroom Condo By Menkes. Bright & Functional Layout With Balcony And Great City View. Modern Kitchen With Stainless Steels Appliances. Floor-To-Ceiling Windows, Laminate Floor Thru-Out. Steps To Ryerson U, Loblaws, Eaton Center, Yonge-Dundas Sq, Subway, Public Transit, Hospitals, Uoft, Etc. 24/7 Conceige. Great Amenities With Gym, Yoga Room, Party Room, Bbq Terrace.
B/I Fridge, B/I Dishwasher, S/S Stove, S/S Microwave, Stacked Washer And Dryer, All Elfs"
C4875659,Unit 3311 - 45 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,698000.0,699552.0,2020-08-21,1+1,2,0, 2611,389.0,"water,heat",-,2020-08-18,2020-08-21,2483.0,2.96%,Yonge /Charles,Apartment,E,"Amazing Luxurious Condo Bright & Spacious , One Bedroom + Study ,2 Washrooms, . Unit In The Heart Of Downtown. East View .Glass Tower Chaz Yorkville ,9Ft Ceiling ,Unit ,Bright Living/Dining Room Walk-Out To , Balcony Chaz Club,Computer Gamers Area, Fitness, Pet Spa .And Ultra High End Finishes By Walking Distance And Closeto Subway & Yorkville , Bay St.& University Of T &Ttc At Your Door.(One Bedroom+Study 580Sqft+Balcony 123Sqft =703Sqft)
Fridge, Stove Top, Microwave, B/I Dishwasher, B/I Oven, Washer & Dryer, All Elfs."
C4902250,Unit 310 - 28 Wellesley St E,Church-Yonge Corridor - Toronto,Condo Apt,529000.0,533437.0,2020-09-08,1,1,0, 1603,287.0,"water,heat",0-5,2020-09-08,2020-09-08,1758.0,2.77%,Yonge / Wellesley,Apartment,N,"Cresford 5 Star Condo Living At Subway Station Of Yonge / Wellesley, Low Maintenance Fee, Luxury 1 Bedroom Unit, Marble Countertop, Floor To Ceiling Windows, 9"" Ceiling. Quality And Style, Elegant Finish, Super Clean And Mint Condition, Efficient Layout, Bright And Spacious. Soaring 20 Ft Lobby. Hotel-Inspired Amenities, Fully-Equipped Gym,& 24 Hr Concierge, Walk To U Of T, Major Hospitals In The City, Many Other Large Institutions.
Designer Kitchens With European Appliances, Stove, Fridge, Dishwasher, Microwave, In-Suite Stacked Washer/Dryer."
C4906164,Unit 5314 - 197 Yonge St,Church-Yonge Corridor - Toronto,Condo Apt,720000.0,697876.0,2020-09-11,1+1,1,0,,442.0,heat,0-5,2020-09-10,2020-09-11,2260.0,2.89%,Yonge & Queen,Apartment,N,"Come Home To Fully Unobstructed North Views, Overlooking The Entire City From The 53rd Floor! Welcome To The Luxury Massey Tower, Steps From Everything Toronto Has To Offer. Walk To Eaton's Centre, Financial District, St. Lawrence Market, Threatres, Restaurants, Ryerson And Ttc. This Is Downtown Living At It's Finest!
Fridge, Stove, Dishwasher, Microwave, Washer, Dryer, Light Fixtures And All Furniture Included (Excluding Tenant's Belonging ). 1 Storage Locker Included."
C4899618,Unit 105 - 75 Dalhousie St,Church-Yonge Corridor - Toronto,Condo Apt,544900.0,568248.0,2020-09-05,1,1,1, 1657,551.0,"water,hydro,heat",-,2020-09-04,2020-09-05,2248.0,3%,Church/Queen,Apartment,E,"Perfect Opportunity For First Time Home Buyers & Investors! Open Layout Bright Sun-Filled Facing Park! Rarely On Market Ground Level 1 Bedrm. Access To Park From Patio, Perfect For Dog Owners. P1 Parking Near Elevator. 24 Hr Concierge. Visitor Parking. Have Your Own Canvas! One Of Handfuls Of Units In Building With Bbq On Patio! Steps To Ryerson, George Brown, Eaton Centre, Metro, Financial District, St Lawrence Market, Ttc And Toronto General Hospital.
Fridge, Stove, Dishwasher, Microwave, Stacked Washer & Dryer.Well Maintained Building. Billiards Room, Sauna. Party Room, Rooftop Terrace With Bbq For Residences."
C4847928,Unit 305 - 75 Dalhousie St,Church-Yonge Corridor - Toronto,Condo Apt,729000.0,740451.0,2020-07-28,3,1,1, 2651,873.0,"water,hydro,heat",-,2020-07-28,2020-07-28,3136.0,3%,Church/Shuter,Apartment,W,"The One You Have Been Waiting For! Rarely Available, 3 Bed (Yes 3 Bedroom!) Suite At 'The Boot.' Elevate Your Lifestyle/Real Estate Portfolio W. This Premiere Downtown Location. Minutes To Ryerson, St. Mikes Hospital, Yonge/Queen/Dundas, Ttc/Path System, Financial District, St Lawrence Market, Eaton Centre & More!!! Amazing Layout, Bright & Spacious, Open Concept Kitchen W. Lots Of Storage, West Facing Juliette Balcony, Floor To Ceiling Windows.
Well Managed Building W/24 Hrs Concierge, Gym, Sauna, Party Room, Billiards Room & Rooftop Patio W/ Bbq's. Include: Fridge, Stove, Dishwasher, Microwave, Stacked Washer & Dryer, Ikea Closet (Maser Bedroom), All Elf's."
C4881349,Unit 2003 - 197 Yonge St,Church-Yonge Corridor - Toronto,Condo Apt,658000.0,646431.0,2020-08-22,1,1,0,,382.0,0-5,500-599 feet²,2020-08-21,2020-08-21,2059.0,2.88%,Yonge / Shutter,Apartment,E,"Beautiful 1 Bedroom Unit At Massey Tower. 559 Sq. Ft. + Balcony. Desirable Location For Ultimate Downtown Toronto Lifestyle. 100 Transit Score & 100 Walk Score. Close To Ryerson. Walk Everywhere, Restaurants, Groceries, Entertainment, Shopping, Eaton Centre, Financial District, Ttc, Underground Path. Upgrades: 9-Foot Ceilings, Granite Counters, Built-In Appliances, Floor To Ceilings Windows, Large Balcony & Stacked Washer/Dryer.
B/I Fridge, B/I Oven, B/I Stovetop, B/I Dishwasher, Microwave, Stacked Washer & Dryer And All Window Coverings."
C4883173,Unit 3109 - 45 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,819800.0,785224.0,2020-09-06,1+1,2,1, 3655,535.0,"water,heat",-,2020-08-24,2020-09-06,2808.0,2.75%,Yonge/Bloor,Apartment,NE,"Amazing Luxurious Condo Bright & Spacious One Bedroom Plus Den With Two Washrooms . Unit In The Heart Of Downtown.Glass Tower Chaz Yorkville ,9Ft Ceiling ,Unit ,Bright Living/Dining Room Walk-Out To , Balcony Chaz Club, Computer Gamers Arena, Fitness, Pet Spa .And Ultra High End Finishes By Walking Distance And Close To Subway & Yorkville , Bay St.& University Of T.&Ttc At Your Door.
Fridge, Stove Top, Microwave, B/I Dishwasher, B/I Oven, Washer & Dryer, All Elfs. One Parking (Level E Unit 40)And Two Lockers Bicycle (Level A Units 148 And Level A Unit 149 Lockers Bicycle) Included."
C4901902,Unit 1107 - 159 Dundas St E,Church-Yonge Corridor - Toronto,Condo Apt,660000.0,678152.0,2020-09-10,2,2,1, 2825,622.0,"water,heat",0-5,2020-09-08,2020-09-10,2636.0,2.86%,Dundas And Jarvis,Apartment,N,"Prime Location! Stunning City View Through Floor-To-Ceiling Windows.Walking Distance To Ryerson University, George Brown, St- Micheal Hospital, Steps To Transit, Incredible Downtown Shops And Restaurants. Awesome Amenities Including 8th Floor Outdoor Pool Yoga Room, 24/7 Concierge, Exercise, Party Rooms.
Existing Built-In Appliances: Fridge,Stainless Steel Oven, Washer & Dryer, All Elfs, All Window Coverings.***24 Hr Street Car At Door Steps."
C4875464,Unit 902 - 8 Colborne St,Church-Yonge Corridor - Toronto,Condo Apt,408800.0,424438.0,2020-08-27,1,1,0, 1535,652.0,"water,heat",-,2020-08-18,2020-08-27,1943.0,2.95%,Yonge & King,Apartment,N,"Beautiful Fully Furnished Move-In Ready One Bedroom At The Cosmopolitan In The Heart Of Downtown. 24Hour Concierge. Walk To Union Station And The Path, Harbourfront, Entertainment District. Close To Ryerson, George Brown, St Lawrence Market, Eaton Centre, Theatre & Countless Restaurants. Maintenance Fees Include All Utilities Except Internet And Cable.
4 Burner Stovetop, Fridge, B/I Microwave, Dishwasher, Stacking Washer & Dryer,Existing Light Fixtures. Maintenance Fees Include All Utitilies."
C4898412,Unit 2206 - 33 Lombard St,Church-Yonge Corridor - Toronto,Condo Apt,408800.0,885889.0,,2,2,1, 3508,773.0,"water,heat",-,2020-09-04,2020-09-11,3350.0,2.82%,Adelaide & Church Street,Apartment,NE,"Stunning Corner Suite On The 22nd Flr! Incredible N/E Views Of The City, Lake & Park! Modern Kitchen W/Pantry + Upgraded Gas Stove! 9' Loft-Like Exposed Ceilings, Flr To Ceiling Windows W/Lots Of Natural Light. Open-Concept Den/2nd Bdrm Offering Incredible Views. Modern Ensuite With W/I Closet! Parking & Locker,Spacious Terrace 23Ft X 6Ft + Gas Line For Bbq - Great For Entertaining! Steps To St Lawrence Mrkt,Ttc/Path,Financial District & More, A Must See!
Gas Stove,Fridge,Dishwasher,Micro,Washer,Dryer,Blinds,Elfs,Office Wall Shelves,Bbq,Double Bike Rack. Original 2 Bdrm Suite Modified W/Builder:2nd Bdrm Door/Wall Removed To Create Open-Concept Office/Den-Easy To Revert Back To Original Plan."
C4852483,Unit 1013 - 88 Scott St,Church-Yonge Corridor - Toronto,Condo Apt,699000.0,700086.0,2020-08-07,1,1,0, 2222,364.0,0-5,600-699 feet²,2020-07-31,2020-08-07,2400.0,2.93%,Yonge St & Wellington St E,Apartment,E,"Location..Location..Location..!! Great Opportunity To Own A 1 Bedroom Apartment Situated In The Prime Financial District. Bright & Spacious Open Concept Apartment With Functional Layout, Excellent Finishes & Great Building Amenities. Conveniently Located For Easy Access To Union Station, King & Yonge Subway, St Lawrence Market, Berczy Park, Theatre & Restaurants. Walk & Transit Score 100. Not To Be Missed!!
Fridge, Stove, Dishwasher, Washer & Dryer, Existing Blinds, Existing Light Fixtures"
C4906989,Unit 602 - 81 Mutual St,Church-Yonge Corridor - Toronto,Condo Apt,619900.0,611554.0,2020-09-11,1+1,1,1,,305.0,-,500-599 feet²,2020-09-10,2020-09-10,1880.0,2.87%,Dundas St. West/Church St.,Apartment,SE,"**Assignment Sale** Max Condo Coner Unit. Include 1 Parking Spot. Very Rare. 1+1 Bedroom. Laminate Flooring Throughout Condo. 6 Appliances, Quartz Countertop. 8.6 Feet Smooth Ceiling, Open Concept, 4 Pc Full Washroom. High End Finishes+ Hotel Like Amenities. Located Just South Of Dundas St W. Walk Distance To Ryerson University, Dundas Square, Dundas Subway And 24 Hr Streetcar At Doorsteps. Se Exposure.
Still Under Construction. Include 1 Parking Spot.4 Kitchen Appliances. Stacked Washer /Dryer, Soaking Bathtub, Desired Location Facing South East. Capped Development Charge. Leasing Allowed During Occupancy."
C4903431,Unit 1005 - 281 Mutual St,Church-Yonge Corridor - Toronto,Condo Apt,589000.0,580257.0,2020-09-09,1,1,0, 2057,507.0,water,-,2020-09-09,2020-09-09,2150.0,2.77%,Jarvis & Carlton,Apartment,NW,"Gorgeous 1 Bedroom Corner Unit With No Wasted Space! Bright And Spacious Layout In Award Winning Radio City Condos! Spacious & Modern Loft-Style Design With High Ceilings & Wrap Around Floor-Toceiling Windows Offers Plenty Of Natural Light With Unobstructed Views! Enjoy This Exceptional Unit In A Fantastic Downtown Location.
Fridge, Stove, Dishwasher, Stacked Washer And Dryer, Electric Light Fixtures, Window Coverings, Wall Shelves, Nest And Patio Tiles"
C4860535,Unit 720 - 35 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,639999.0,638985.0,2020-08-16,1,1,1, 2400,465.0,"water,heat",-,2020-08-07,2020-08-07,2280.0,2.77%,Bloor / Church,Apartment,W,"Location Location! Right Across The Street From Yonge & Bloor Subway In The Heart Of Toronto! Amazing 1 Bedroom, 1 Bath Functional Layout W/ Balcony. Experience The Convenience Of Being Steps To Yorkville, U Of T, Shopping, Restaurants, Cafes, Schools, Libraries & More. Great Amenities: 24H Concierge, Indoor Pool, Gym, Whirlpool, Outdoor Terrace, Guest Suites, Business Rm, Visitor's Parking. Price Includes 1 Parking 1 Locker
Fridge, Stove, Built-In Dishwasher, Microwave, Electrical Light Fixtures, Washer & Dryer."
C4794900,Unit 806 - 99 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,579900.0,571355.0,2020-08-03,1,1,1, 1990,519.0,water,16-30,2020-06-16,2020-08-02,2098.0,2.7%,Bloor & Yonge,Apartment,N,"Beautiful And Spacious Unit Located On Quiet Cul-De-Sac In Bloor -Yorkville. Unit Features Great Layout Large Balcony, Harwood Floors And Ensuite Laundry. This Boutique Midrise Boasts Amenities Including Gorgeous Roof Top Lounge With Wrap Around Terrace & 2 Bbqs, Party And 2 Exercise/Gym Rooms. Walkers Paradise- Steps Away From Some Of The Most Eclectic Neighbourhoods And Best Amenities Toronto Has To Offer. 99 Hayden Is A Hidden Gem.
Fridge, Stove, Dishwasher, Washer/Dryer, Window Drapes, All Elf's, Water Heater- Rental (Replaced In 2017)- $14/ Month."
C4864969,Unit 3508 - 110 Charles St E,Church-Yonge Corridor - Toronto,Condo Apt,698800.0,712153.0,2020-08-19,1+1,1,1, 2465,458.0,"water,heat",-,2020-08-10,2020-08-19,2525.0,2.88%,Bloor/Jarvis,Apartment,E,"Step Into The Sleek & Stylish Lifestyle That X Condos Has To Offer. This Chic 1+Den Condo Offers Soaring East & Lake Views. Featuring Upgraded Hardwood Flooring & Modern Crown Moulding Throughout. The Large Den Creates The Perfect Space For An Office, Nursery Or Even Guest Bedroom. Enjoy The Stunning Views From High Up On The Very Spacious Balcony. The Bright & Airy Bedroom Features Two Sliding Doors & A Double Closet For All Your Clothing Needs!
The Amenities Of X Condos Are Just As Chic... Featuring An Outdoor Pool, Hot Tub, Cabanas, Outdoor Fireplace & Bbqs. There Is Also A Gym, Steam Sauna, Party Room & More. Steps To Swanky Yorkville, Uoft, Subway & Minutes To Parks & Trails."
C4812336,Unit 407 - 30 Hayden St,Church-Yonge Corridor - Toronto,Condo Apt,589900.0,598509.0,2020-08-05,1,1,0, 1901,551.0,"water,heat",-,2020-06-30,2020-08-05,2217.0,2.76%,Yonge & Bloor,Apartment,N,"This Luxury One Bedroom Unit Has An Open Concept Design With High End Finishes. Conveniently Located Steps From Yonge & Bloor, Upscale Shopping, Top Restaurants And Subway. Upgraded Kitchen With Quartz Countertops, S/S Appliances And An Ensuite Washer/Dryer. Granite Flooring In Both Kitchen And Washroom.
Stainless Steel Appliances (Fridge, Microwave, Stove, Dishwasher) All Existing Light Fixtures (Including Chandelier In Dining Room), Window Coverings & A Stacked Washer & Dryer."
